City,Diện tích,Đồ vệ sinh cá nhân miễn phí,Vòi sen,Áo choàng tắm,Két an toàn,Nhà vệ sinh,Khăn tắm,Bàn làm việc,Khu vực tiếp khách,TV,Tủ lạnh,Điện thoại,Máy sấy tóc,Sàn trải thảm,Ấm đun nước điện,Truyền hình cáp,Tủ hoặc phòng để quần áo,Nhìn ra thành phố,Phòng tắm riêng,Hệ thống cách âm,Minibar,WiFi miễn phí,Ghế sofa,Máy fax,Bếp,Máy giặt,Bàn ăn,Dịch vụ báo thức,Tiện nghi ủi,Giường cực dài (> 2 mét),Ban công,Quyền sử dụng Executive Lounge,Máy pha trà/cà phê,Khăn tắm/Bộ khăn trải giường (có thu phí),Máy sấy quần áo,Có phòng thông nhau qua cửa nối,Chậu rửa vệ sinh (bidet),Các tầng trên đi lên bằng thang máy,Xe lăn có thể đi đến mọi nơi trong toàn bộ khuôn viên,Máy vi tính,Quạt máy,Ghế cao dành cho trẻ em,Các tầng trên chỉ lên được bằng cầu thang,Hồ bơi trên sân thượng,Trò chơi board game/giải đố,Khu vực ăn uống ngoài trời,Phòng xông hơi,Bể sục,Sân trong,price
Da Nang,105,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,0,1,1,1,0,1,0,1,1,1,2,0,0,1,1,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0,2506680
Da Nang,105,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,0,1,1,1,0,1,0,1,1,1,2,0,0,1,1,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0,5016000
Da Nang,34,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2580300
Da Nang,30,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1265000
Da Nang,30,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1540000
Da Nang,35,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,2300000
Da Nang,35,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,1265000
Da Nang,40,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,1540000
Da Nang,40,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,2300000
Da Nang,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1573000
Da Nang,60,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1848000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2860000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1573000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1848000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1980000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2255000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3600000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2392500
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2667500
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,4350000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3025000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,5335000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,5610000
Da Nang,90,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,9700000
Da Nang,22,1,2,1,1,1,1,1,0,1,0,1,1,2,1,0,1,2,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,0,0,0,0,671100
Da Nang,28,1,2,1,1,1,1,1,0,1,0,1,1,3,1,0,1,2,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,0,0,0,0,735000
Da Nang,28,1,2,1,1,1,1,1,0,1,0,1,1,3,1,0,1,2,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,0,0,0,0,744000
Da Nang,35,1,2,1,1,1,1,1,0,1,0,1,1,3,1,0,1,2,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,915000
Da Nang,55,1,2,1,1,1,1,1,1,1,0,1,1,3,1,0,1,2,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,1245000
Da Nang,70,1,2,1,1,1,1,1,1,1,0,1,1,3,1,0,1,2,1,1,1,1,1,0,1,0,1,1,1,2,0,1,0,1,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,2353500
Da Nang,55,1,2,1,1,1,1,1,1,1,0,1,1,3,1,0,1,2,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,1680000
Da Nang,90,1,2,1,1,1,1,1,1,1,0,1,1,3,1,0,1,2,1,1,1,1,1,0,1,0,1,1,1,2,0,1,0,1,1,1,0,1,1,0,2,1,0,2,0,1,0,0,0,2442000
Da Nang,130,1,2,1,1,1,1,1,1,1,0,1,1,3,1,0,1,2,1,1,1,1,1,0,1,0,1,1,1,2,0,1,0,1,1,1,0,1,1,0,2,1,0,2,0,1,0,0,0,4275000
Da Nang,17,1,1,0,0,1,0,1,0,0,0,1,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,188100
Da Nang,22,1,1,0,0,1,0,1,0,0,0,1,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,278100
Da Nang,28,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,606471
Da Nang,30,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,0,3,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,833897
Da Nang,26,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,4,1,0,2,0,0,0,0,0,449280
Da Nang,30,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,4,1,0,2,0,0,0,0,0,449280
Da Nang,30,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,4,1,0,2,0,0,0,0,0,477360
Da Nang,35,1,2,1,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,1,0,4,1,0,2,0,0,0,0,0,617760
Da Nang,40,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,4,1,0,2,0,0,0,0,0,702000
Da Nang,30,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,4,1,0,2,0,0,0,0,0,533520
Da Nang,50,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,4,1,0,2,0,0,0,0,0,870480
Da Nang,75,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,4,1,0,2,0,0,0,0,0,1010880
Da Nang,32,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,1148277
Da Nang,32,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,1188744
Da Nang,32,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,1191337
Da Nang,37,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,1417899
Da Nang,37,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,1420992
Da Nang,62,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,2916994
Da Nang,62,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,3183227
Da Nang,62,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,3021172
Da Nang,62,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,3177439
Da Nang,165,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,15801539
Da Nang,210,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,1,21704978
Da Nang,22,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,594000
Da Nang,25,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,594000
Da Nang,40,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,923400
Da Nang,30,1,2,1,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,450000
Da Nang,35,1,2,1,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,510000
Da Nang,50,1,2,1,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,750000
Da Nang,35,1,2,1,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,660000
Da Nang,35,1,2,1,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,750000
Da Nang,50,1,2,1,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1020000
Da Nang,240,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,8030830
Da Nang,300,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,9904691
Da Nang,270,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,8566219
Da Nang,330,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,10440080
Da Nang,300,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,9636997
Da Nang,330,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,1,0,3,0,1,2,0,0,1,1,0,10707774
Da Nang,360,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,11778551
Da Nang,390,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,13117023
Da Nang,511,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,0,21415548
Da Nang,17,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,304000
Da Nang,30,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,475000
Da Nang,17,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,399000
Da Nang,30,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,456000
Da Nang,50,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,4,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1045000
Da Nang,30,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,845500
Da Nang,620,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,0,0,0,1,1,1,0,1,2,1,0,1,1,1,0,1,0,1,1,3,1,1,2,1,1,0,1,1,7300000
Da Nang,20,1,2,0,0,1,1,1,0,0,0,0,1,3,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,290000
Da Nang,20,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,3,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,2,0,1,0,0,0,600000
Da Nang,30,0,1,0,1,1,1,1,0,1,0,1,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1282500
Da Nang,30,0,1,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1425000
Da Nang,30,0,1,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1425000
Da Nang,38,0,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1710000
Da Nang,38,0,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1710000
Da Nang,75,0,2,1,1,1,1,1,0,1,1,1,1,3,1,1,1,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1995000
Da Nang,88,0,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,4,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2707500
Da Nang,23,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,2,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,450000
Da Nang,33,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,450000
Da Nang,28,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,450000
Da Nang,70,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,0,0,1,1,1,0,2,0,0,2,0,0,1,0,0,2637740
Da Nang,110,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,0,0,1,1,1,0,2,0,0,2,0,0,1,0,0,3638810
Da Nang,40,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1000000
Da Nang,38,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1000000
Da Nang,40,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1100000
Da Nang,40,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1100000
Da Nang,45,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1200000
Da Nang,45,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1600000
Da Nang,40,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,2250000
Da Nang,20,1,2,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,162000
Da Nang,52,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,320000
Da Nang,20,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,608000
Da Nang,28,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,380000
Da Nang,38,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,440000
Da Nang,38,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,456000
Da Nang,38,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,532000
Da Nang,38,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,560000
Da Nang,20,1,2,0,0,1,1,0,0,1,0,0,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,279300
Da Nang,26,1,2,0,0,1,1,0,0,1,0,0,1,3,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,324500
Da Nang,25,1,2,0,0,1,1,0,0,1,0,0,1,3,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,341000
Da Nang,30,1,2,0,0,1,1,1,0,1,0,0,1,3,1,1,1,4,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,444600
Da Nang,30,1,2,0,0,1,1,1,0,1,0,0,1,3,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,455800
Da Nang,50,1,2,0,0,1,1,0,0,1,1,0,1,3,1,1,1,3,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,455800
Da Nang,60,1,2,1,0,1,1,1,1,1,1,0,1,2,1,1,1,4,1,1,0,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,1,0,0,701250
Da Nang,65,1,2,1,0,1,1,1,1,1,1,0,1,3,1,1,1,4,1,1,0,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,1,0,0,1275000
Da Nang,65,1,2,1,0,1,1,1,1,1,1,0,1,2,1,1,1,4,1,1,0,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,1,0,0,1402500
Da Nang,626,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,5700000
Da Nang,626,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,10000000
Da Nang,626,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,0,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,28000000
Da Nang,120,1,2,0,0,1,0,1,1,1,1,0,1,0,0,0,1,3,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4500000
Da Nang,24,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,2,0,1,1,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,945000
