City,Diện tích,Đồ vệ sinh cá nhân miễn phí,Vòi sen,Áo choàng tắm,Két an toàn,Nhà vệ sinh,Khăn tắm,Bàn làm việc,Khu vực tiếp khách,TV,Tủ lạnh,Điện thoại,Máy sấy tóc,Sàn trải thảm,Ấm đun nước điện,Truyền hình cáp,Tủ hoặc phòng để quần áo,Nhìn ra thành phố,Phòng tắm riêng,Hệ thống cách âm,Minibar,WiFi miễn phí,Ghế sofa,Máy fax,Bếp,Máy giặt,Bàn ăn,Dịch vụ báo thức,Tiện nghi ủi,Giường cực dài (> 2 mét),Ban công,Quyền sử dụng Executive Lounge,Máy pha trà/cà phê,Khăn tắm/Bộ khăn trải giường (có thu phí),Máy sấy quần áo,Có phòng thông nhau qua cửa nối,Chậu rửa vệ sinh (bidet),Các tầng trên đi lên bằng thang máy,Xe lăn có thể đi đến mọi nơi trong toàn bộ khuôn viên,Máy vi tính,Quạt máy,Ghế cao dành cho trẻ em,Các tầng trên chỉ lên được bằng cầu thang,Hồ bơi trên sân thượng,Trò chơi board game/giải đố,Khu vực ăn uống ngoài trời,Phòng xông hơi,Bể sục,Sân trong,price
Ha Noi,35,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,0,714000
Ha Noi,60,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,1050000
Ha Noi,25,1,2,0,1,1,1,0,1,1,0,1,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,288000
Ha Noi,30,1,2,0,1,1,1,0,1,1,0,1,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,326250
Ha Noi,68,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,0,1,0,0,1,1,1,0,3,1,0,0,0,0,0,0,0,675000
Ha Noi,85,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,0,1,0,1,1,1,1,0,3,1,0,0,0,0,0,0,0,675000
Ha Noi,18,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,1,0,1,1,1,2,0,1,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,538300
Ha Noi,20,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,1,0,1,1,1,2,0,1,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,552300
Ha Noi,25,1,2,0,0,1,1,1,1,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,1,0,1,1,1,2,0,1,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,580300
Ha Noi,27,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,650300
Ha Noi,25,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1044000
Ha Noi,25,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1044000
Ha Noi,28,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1160000
Ha Noi,28,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1160000
Ha Noi,32,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1392000
Ha Noi,64,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,0,1,1,1,0,1,0,0,1,1,2,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,1856000
Ha Noi,18,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,1,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0,253000
Ha Noi,18,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,2,0,1,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0,385000
Ha Noi,40,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0,407000
Ha Noi,28,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,2,1,1,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0,462000
Ha Noi,35,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0,660000
Ha Noi,22,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,297000
Ha Noi,22,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,396000
Ha Noi,25,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,449680
Ha Noi,30,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,506000
Ha Noi,35,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,618445
Ha Noi,55,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1236889
Ha Noi,20,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,0,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,220779
Ha Noi,20,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,0,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,298350
Ha Noi,35,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,4,0,1,1,1,0,0,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,442000
Ha Noi,40,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,0,2,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,552500
Ha Noi,50,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3,1,1,2,0,1,0,0,0,663000
Ha Noi,23,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,397800
Ha Noi,25,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,497250
Ha Noi,21,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,497250
Ha Noi,40,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,0,1,0,0,0,0,0,1,1,0,2,1,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,696150
Ha Noi,45,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,729300
Ha Noi,45,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,0,1,0,1,0,0,0,1,1,0,2,1,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,795600
Ha Noi,25,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,3,1,1,2,0,0,1,0,0,475200
Ha Noi,25,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,3,1,1,2,0,0,1,0,0,518400
Ha Noi,30,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,1,0,1,1,1,2,0,1,1,1,0,0,1,1,0,0,3,1,1,2,0,0,1,0,0,561600
Ha Noi,36,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,1,0,1,0,1,1,1,2,0,1,1,1,0,0,1,1,0,0,3,1,1,0,0,0,1,0,0,691200
Ha Noi,45,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,1,0,1,0,1,1,1,2,0,1,1,1,0,0,1,1,0,0,3,1,1,0,0,0,1,0,0,864000
Ha Noi,48,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,1,0,1,1,1,2,0,1,1,1,0,0,1,1,0,0,3,1,1,2,0,0,1,0,0,777600
Ha Noi,20,1,1,0,0,1,1,1,1,0,0,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,309226
Ha Noi,50,1,1,0,0,1,1,1,1,0,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,883500
Ha Noi,50,1,1,0,0,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1016025
Ha Noi,50,1,1,0,0,1,1,1,1,0,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,728888
Ha Noi,50,1,1,0,0,1,1,1,1,0,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,777480
Ha Noi,50,1,1,0,0,1,1,1,1,0,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,826073
Ha Noi,50,1,1,0,0,1,1,1,1,0,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,971850
Ha Noi,50,1,1,0,0,1,1,1,1,0,1,0,1,2,1,0,1,4,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1088472
Ha Noi,20,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,530404
Ha Noi,20,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,596704
Ha Noi,18,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,663004
Ha Noi,20,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,729304
Ha Noi,28,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,928204
Ha Noi,20,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,495000
Ha Noi,30,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,603000
Ha Noi,36,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,2,1,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,652500
Ha Noi,35,1,2,0,0,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,510400
Ha Noi,20,1,2,0,0,1,1,1,1,1,1,1,1,3,1,1,1,3,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,404800
Ha Noi,25,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,906285
Ha Noi,28,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1143999
Ha Noi,33,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,3,1,0,2,0,0,0,0,0,1429998
Ha Noi,40,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,1,0,0,0,1366856
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1708570
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1230170
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1827426
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2284283
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1644684
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2287998
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2859997
Ha Noi,35,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2516798
Ha Noi,16,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,222857
Ha Noi,16,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,452476
Ha Noi,16,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,452678
Ha Noi,18,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,487282
Ha Noi,20,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,556894
Ha Noi,40,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,800535
Ha Noi,45,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,835340
Ha Noi,45,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,939758
Ha Noi,28,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,900000
Ha Noi,28,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3040650
Ha Noi,36,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,0,1,1,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1150000
Ha Noi,55,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2935800
Ha Noi,55,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1400000
Ha Noi,55,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3564900
Ha Noi,55,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1900000
Ha Noi,55,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5137650
Ha Noi,16,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,349600
Ha Noi,20,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,410400
Ha Noi,20,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,440800
Ha Noi,20,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,486400
Ha Noi,25,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,562400
Ha Noi,15,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,350370
Ha Noi,18,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,439875
Ha Noi,25,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,577575
Ha Noi,25,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,592875
Ha Noi,17,1,2,1,0,1,1,1,1,1,0,1,1,3,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,339500
Ha Noi,18,1,2,1,0,1,1,1,1,1,0,1,1,3,1,1,1,2,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,460750
Ha Noi,19,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,360000
Ha Noi,25,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,387000
Ha Noi,25,1,2,0,1,1,1,1,0,1,0,1,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,540000
Ha Noi,28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,630000
Ha Noi,30,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,495000
Ha Noi,30,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,720000
Ha Noi,35,1,2,1,0,1,1,0,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,899100
Ha Noi,43,1,2,1,0,1,1,0,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1061100
Ha Noi,70,1,2,1,0,1,1,0,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1841418
Ha Noi,70,1,2,1,0,1,1,0,1,1,1,0,1,3,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2046020
Ha Noi,16,1,2,0,1,1,1,0,0,1,1,1,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,320000
Ha Noi,18,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,380000
Ha Noi,23,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,440000
Ha Noi,25,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,560000
Ha Noi,30,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,1,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,680000
Ha Noi,32,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,3,0,0,2,0,0,0,0,0,760000
Ha Noi,35,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,840000
Ha Noi,17,1,1,0,1,1,1,0,0,1,1,1,1,3,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,300000
Ha Noi,19,1,1,0,1,1,1,0,0,1,1,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,360000
Ha Noi,25,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,390000
Ha Noi,20,1,1,0,1,1,1,0,0,1,1,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,510000
Ha Noi,20,1,1,0,1,1,1,0,0,1,1,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,600000
Ha Noi,30,1,1,0,1,1,1,0,0,1,1,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,540000
